dataMode,id,address,neighborhood,type,listDate,pendingDate,listPriceAtPending,closePrice,assessedValue,beds,baths,sqft,yearBuilt,zip,districtName,area,subArea,sqFtLot,zoning
PUBLIC_PROXY,3356734,"6515 22ND AVENUE NW, Seattle 98117",10,11,2025-11-18,2025-11-18,1076000,1112637,1076000,5,2.50,2490,1928,98117,SEATTLE,19,10,4896,NR3
PUBLIC_PROXY,3344933,"1927 NW 97TH ST, Seattle 98117",6,11,2025-08-27,2025-08-27,1129000,1100000,1129000,1,1.00,670,1936,98117,SEATTLE,39,6,7918,NR2
PUBLIC_PROXY,3362825,"3815 S OTHELLO ST.  STE. 100-3, Seattle 98118",1,11,2026-01-09,2026-01-09,1022000,1100000,1022000,3,2.50,1900,1956,98118,SEATTLE,17,1,8461,NR3
PUBLIC_PROXY,3349733,"13033 28TH AVE NE, Seattle 98125",11,2,2025-09-30,2025-09-30,2516000,1299950,2516000,4,3.25,2030,2025,98125,SEATTLE,82,11,6625,NR3
PUBLIC_PROXY,3348249,"8700 240TH STREET SOUTHWEST, Seattle 98026",5,13,2025-09-17,2025-09-17,1517000,1325000,1517000,0,0.00,0,0,98026,SEATTLE,14,5,4820,LR3 (M)
PUBLIC_PROXY,3352854,"8034 17TH AVE NW, Seattle 98117",10,11,2025-10-20,2025-10-20,869000,1175000,869000,3,1.75,1520,1942,98117,SEATTLE,19,10,4501,RSL (M)
PUBLIC_PROXY,3350094,"6739 19TH AVE NW UNIT B, Seattle 98117",3,11,2025-10-01,2025-10-01,1059000,1210000,1059000,4,2.00,2170,1952,98117,SEATTLE,39,3,7440,NR2
PUBLIC_PROXY,3362982,"1212 N ALLEN PLACE, Seattle 98103",7,11,2026-01-14,2026-01-14,1310000,1275000,1310000,2,1.00,1200,1916,98103,SEATTLE,43,7,5000,LR3 (M2)
PUBLIC_PROXY,3352253,"132 NORTH 77TH STREET, Seattle 98103",11,11,2025-10-20,2025-10-20,1122000,1210000,1122000,4,2.00,2610,1923,98103,SEATTLE,82,11,4635,NR3
PUBLIC_PROXY,3363525,"7357 12TH AVENUE NW, Seattle 98117",11,11,2026-01-22,2026-01-22,898000,1165000,898000,2,1.00,1700,1937,98117,SEATTLE,82,11,4500,NR3
PUBLIC_PROXY,3352294,"2310 NE 94TH ST, Seattle 98115",5,11,2025-10-16,2025-10-16,989000,1180188,989000,3,1.75,2020,1946,98115,SEATTLE,45,5,6815,NR3
PUBLIC_PROXY,3344700,"5201 BEACH DR SW, Seattle 98136",9,11,2025-08-21,2025-08-21,1004000,1180000,1004000,3,1.75,1780,1965,98136,SEATTLE,48,9,8250,NR3
PUBLIC_PROXY,3349969,"6412 SW HINDS STREET, Seattle 98116",5,11,2025-09-29,2025-09-29,1271000,1325000,1271000,4,1.50,1350,1947,98116,SEATTLE,16,5,5160,NR3
PUBLIC_PROXY,3359344,"10625 NE 137TH PL, Seattle 98034",5,11,2025-12-10,2025-12-10,1083000,1199000,1083000,4,1.75,2220,1957,98034,SEATTLE,8,5,8222,NR2
PUBLIC_PROXY,3364282,"8333 DIBBLE AVE NW, Seattle 98117",11,11,2026-01-28,2026-01-28,1027000,1130000,1027000,3,1.75,1800,1923,98117,SEATTLE,82,11,4700,RSL (M)
PUBLIC_PROXY,3344729,"4529 S ORCAS ST UNIT A, Seattle 98118",98118,10,2025-08-26,2025-08-26,1115000,1175000,1115000,0,0.00,0,0,98118,Seattle,,,0,
PUBLIC_PROXY,3349459,"2617 32ND AVE W, Seattle 98199",7,11,2025-09-26,2025-09-26,1003000,1268500,1003000,3,2.00,1880,1949,98199,SEATTLE,11,7,6000,NR3
PUBLIC_PROXY,3351901,"583 BATTERY STREET UNIT 1207N, Seattle 98121",98121,14,2025-10-09,2025-10-09,1068000,1300000,1068000,0,0.00,0,0,98121,Seattle,,,0,
