fetchedAt,queryLabel,soldDate,redfinPropertyId,redfinListingId,mlsListingNumber,mlsStatus,address,unitNumber,city,state,zip,neighborhood,propertyType,uiPropertyType,yearBuilt,beds,baths,fullBaths,sqft,lotSize,stories,soldPrice,pricePerSqFt,hoaMonthly,domDays,timeOnRedfinMs,listingAgentName,listingBrokerName,sellingBrokerName,lat,lon,redfinUrl
2026-09-19T19:54:21.154Z,NW Seattle,2026-04-20,98619,211763507,2476527,Closed,920 N 102nd St,,Seattle,WA,98133,Greenwood,Single Family,1,1925,4,2,2,1580,3844,1,710000,449,,,,Chandra Gordon,Redfin,Redfin,47.7030905,-122.3466739,https://www.redfin.com/WA/Seattle/920-N-102nd-St-98133/home/98619
2026-09-19T19:54:21.154Z,Northgate,2026-04-17,102061,208561616,2446771,Closed,13053 Roosevelt Way NE,,Seattle,WA,98125,Pinehurst,Single Family,1,1950,3,2,2,1010,6679,1,599950,594,,,,Steve Knoblaugh,COMPASS,COMPASS,47.7240548,-122.3255072,https://www.redfin.com/WA/Seattle/13053-Roosevelt-Way-NE-98125/home/102061
2026-09-19T19:54:21.154Z,Maple Leaf,2026-04-17,109342,212458429,2482817,Closed,403 NE 94th St,,Seattle,WA,98115,Maple Leaf,Single Family,1,1940,3,1.5,1,1700,6083,1,950000,559,,,,Patrick Buckley,COMPASS,Real Broker LLC,47.6965611,-122.3243907,https://www.redfin.com/WA/Seattle/403-NE-94th-St-98115/home/109342
2026-09-19T19:54:21.154Z,Maple Leaf,2026-04-17,110497,213572029,2496394,Closed,1253 NE 90th St,,Seattle,WA,98115,Maple Leaf,Single Family,1,1951,3,2,2,2040,4833,1,1350000,662,,,,Kimberly Johnson,Windermere Real Estate Midtown,Alchemy Real Estate,47.6937901,-122.3126164,https://www.redfin.com/WA/Seattle/1253-NE-90th-St-98115/home/110497
2026-09-19T19:54:21.154Z,NE Seattle,2026-04-17,121721,212804076,2488593,Closed,4812 NE 42nd St,,Seattle,WA,98105,Laurelhurst,Single Family,1,1952,4,4,4,3764,10000,1.5,2000000,531,,,,Joie Gowan,Windermere Real Estate Co.,Windermere Real Estate/East,47.6593976,-122.2760385,https://www.redfin.com/WA/Seattle/4812-NE-42nd-St-98105/home/121721
2026-09-19T19:54:21.154Z,NE Seattle,2026-04-17,121996,212963899,2486553,Closed,3515 NE 42nd St,,Seattle,WA,98105,Laurelhurst,Single Family,1,1947,4,2,2,2688,5000,1,1561000,581,,,,Candace Hagen,Windermere Real Estate Midtown,Real Residential,47.659028,-122.2895644,https://www.redfin.com/WA/Seattle/3515-NE-42nd-St-98105/home/121996
2026-09-19T19:54:21.154Z,Magnolia,2026-04-17,123098,213416539,2497061,Closed,3232 26th Ave W,,Seattle,WA,98199,Magnolia,Single Family,1,1960,4,3,3,2220,5040,1,1398000,630,,,,Dennis Nguyen,COMPASS,Windermere RE West Sound Inc.,47.6494645,-122.389495,https://www.redfin.com/WA/Seattle/3232-26th-Ave-W-98199/home/123098
2026-09-19T19:54:21.154Z,Magnolia,2026-04-17,123529,212986548,2484354,Closed,2530 26th Ave W,,Seattle,WA,98199,Magnolia,Single Family,1,1955,3,2,2,2188,4560,1,1290000,590,,,,,Windermere RE Magnolia,Redfin,47.6421663,-122.389985,https://www.redfin.com/WA/Seattle/2530-26th-Ave-W-98199/home/123529
2026-09-19T19:54:21.154Z,Queen Anne,2026-04-17,133748,212727141,2488276,Closed,922 Nob Hill Ave N,,Seattle,WA,98109,Queen Anne,Single Family,1,1953,6,3.5,3,5515,6600,1.5,3000000,544,,,,Melissa Klinnert,COMPASS,KW Greater Seattle,47.6277925,-122.3499771,https://www.redfin.com/WA/Seattle/922-Nob-Hill-Ave-N-98109/home/133748
2026-09-19T19:54:21.154Z,Queen Anne,2026-04-17,134240,210750276,2466457,Closed,1203 5th Ave N,,Seattle,WA,98109,Queen Anne,Townhouse,3,1999,3,3.5,3,2360,1891,1.5,1455000,617,,,,Chris Pavlin,Designed Realty,Windermere Real Estate/Summit,47.6299361,-122.3477739,https://www.redfin.com/WA/Seattle/1203-5th-Ave-N-98109/home/134240
2026-09-19T19:54:21.154Z,Central Seattle,2026-04-17,136586,213380839,2494825,Closed,917 E Allison St,,Seattle,WA,98102,Portage Bay,Single Family,1,1919,4,3.5,3,2970,6000,2,1900000,640,,,,Mary P. Snyder,COMPASS,Windermere Real Estate Midtown,47.6484971,-122.3200323,https://www.redfin.com/WA/Seattle/917-E-Allison-St-98102/home/136586
2026-09-19T19:54:21.154Z,Central Seattle,2026-04-17,136607,212964880,2491144,Closed,1919 11th Ave E,,Seattle,WA,98102,North Capitol Hill,Single Family,1,1927,4,3,3,2250,4000,2,1750000,778,,,,,Windermere Real Estate Co.,Redfin,47.6365153,-122.3182863,https://www.redfin.com/WA/Seattle/1919-11th-Ave-E-98102/home/136607
2026-09-19T19:54:21.154Z,Central Seattle,2026-04-17,136950,213397495,2495102,Closed,1807 Federal Ave E,,Seattle,WA,98102,North Capitol Hill,Single Family,1,1925,3,2.5,2,3550,5400,2,1781000,502,,,,Michael Harris,"Windermere RE/Capitol Hill,Inc",Windermere Real Estate Co.,47.6353512,-122.3193296,https://www.redfin.com/WA/Seattle/1807-Federal-Ave-E-98102/home/136950
2026-09-19T19:54:21.154Z,Central Seattle,2026-04-17,142792,213236526,2475940,Closed,1126 14th Ave Unit G,Unit G,Seattle,WA,98122,Capitol Hill,Townhouse,3,2001,3,1.5,1,1290,964,1.5,790000,612,,,,Wenwei Xu,Best Choice Realty LLC,Real Broker LLC,47.6123845,-122.3138708,https://www.redfin.com/WA/Seattle/1126-14th-Ave-98122/unit-G/home/142792
2026-09-19T19:54:21.154Z,Central Seattle,2026-04-17,147018633,210686589,2466229,Closed,313 17th Ave E,,Seattle,WA,98112,Capitol Hill,Townhouse,3,2025,3,2.5,2,1667,1539,1.5,985000,591,0,,,Adrian Chu,Specialty Real Estate Group,KW Greater Seattle,47.6208713,-122.3103855,https://www.redfin.com/WA/Seattle/313-17th-Ave-E-98112/home/147018633
2026-09-19T19:54:21.154Z,West Seattle,2026-04-17,151323,213633712,2501563,Closed,4027 52nd Ave SW,,Seattle,WA,98116,Genesee,Single Family,1,1948,3,1,1,1494,5635,1,1110000,743,,,,Alex McGee,eXp Realty,COMPASS,47.5677102,-122.399122,https://www.redfin.com/WA/Seattle/4027-52nd-Ave-SW-98116/home/151323
2026-09-19T19:54:21.154Z,West Seattle,2026-04-17,157360,212757456,2486684,Closed,11469 37th Ave SW,,Seattle,WA,98146,Arbor Heights,Single Family,1,1947,2,1,1,840,8100,1,625000,744,,,,Tay Krull,Berkshire Hathaway HS NW,Windermere Real Estate/East,47.4997569,-122.376573,https://www.redfin.com/WA/Seattle/11469-37th-Ave-SW-98146/home/157360
2026-09-19T19:54:21.154Z,West Seattle,2026-04-17,157785,213622671,2499504,Closed,10850 Marine View Dr SW,,Seattle,WA,98146,Marine View,Single Family,1,1948,4,2,2,2810,10350,1,1320000,470,,,,Sarah Georger-Clark,COMPASS,Windermere West Metro,47.5052297,-122.380121,https://www.redfin.com/WA/Seattle/10850-Marine-View-Dr-SW-98146/home/157785
2026-09-19T19:54:21.154Z,Ballard (specific),2026-04-17,163903,213435404,2497262,Closed,6725 Earl Ave NW,,Seattle,WA,98117,Ballard,Single Family,1,1914,4,1,1,2340,5100,1.5,1193000,510,,,,Greg Lewis,Windermere Real Estate Co.,Windermere RE Greenwood,47.6784423,-122.392195,https://www.redfin.com/WA/Seattle/6725-Earl-Ave-NW-98117/home/163903
2026-09-19T19:54:21.154Z,NW Seattle,2026-04-17,171920212,200393203,2334477,Closed,2521 NW 92nd St,,Seattle,WA,98117,North Beach,Single Family,1,2020,4,3.5,3,3220,5001,2,2375000,738,,,,Vlad Popach,COMPASS,Windermere Real Estate Co.,47.6958305,-122.3895843,https://www.redfin.com/WA/Seattle/2521-NW-92nd-St-98117/home/171920212
2026-09-19T19:54:21.154Z,Northgate,2026-04-17,189777902,211852575,2478385,Closed,10344 Wallingford Ave N,,Seattle,WA,98133,Northgate,Townhouse,3,2023,2,1.5,1,870,8500,1.5,544000,625,45,,,Don Kenney,Windermere Real Estate Co.,Windermere Real Estate GH LLC,47.7045476,-122.3349253,https://www.redfin.com/WA/Seattle/10344-Wallingford-Ave-N-98133/home/189777902
2026-09-19T19:54:21.154Z,Queen Anne,2026-04-17,197860892,207439887,2432850,Closed,2538 14th Ave W Unit A,Unit A,Seattle,WA,98119,Queen Anne,Townhouse,3,2025,4,3,3,1764,889,1.5,1020000,578,,,,Adrian Chu,Specialty Real Estate Group,"Windermere RE/Capitol Hill,Inc",47.6418215,-122.3745434,https://www.redfin.com/WA/Seattle/2538-14th-Ave-W-98119/unit-A/home/197860892
2026-09-19T19:54:21.154Z,West Seattle,2026-04-17,200143535,211055456,2470416,Closed,4104 49th Ave SW Unit B,Unit B,Seattle,WA,98116,Genesee,Townhouse,3,2025,2,2,2,1065,,1.5,659950,620,104,,,Michael Espada,Array Real Estate,Keller Williams North Seattle,47.5664243,-122.3944344,https://www.redfin.com/WA/Seattle/4104-49th-Ave-SW-98116/unit-B/home/200143535
2026-09-19T19:54:21.154Z,Central Seattle,2026-04-17,201071140,210121970,2462761,Closed,1108 B 34th Ave,,Seattle,WA,98122,Madrona,Townhouse,3,2025,3,2,2,1586,548,1.5,990000,624,1,,,Xi Peng,"Windermere RE/Capitol Hill,Inc",Windermere Mercer Island,47.612038,-122.2891238,https://www.redfin.com/WA/Seattle/1108-B-34th-Ave-98122/home/201071140
2026-09-19T19:54:21.154Z,Green Lake,2026-04-17,2077846,213221811,2494953,Closed,6342 5th Ave NE,,Seattle,WA,98115,Green Lake,Townhouse,3,2003,2,2.5,2,1099,842,1.5,695000,632,,,,Zach McDonald,Real Property Associates,A Home in Seattle,47.6756246,-122.3232201,https://www.redfin.com/WA/Seattle/6342-5th-Ave-NE-98115/home/2077846
2026-09-19T19:54:21.154Z,Ballard (specific),2026-04-17,2082879,213463208,2497931,Closed,2309 NW 65th St,,Seattle,WA,98117,Ballard,Townhouse,3,2005,3,2.5,2,1438,2065,1.5,800000,556,,,,David Angiulo,Coldwell Banker Bain,Real Broker LLC,47.6758206,-122.3857521,https://www.redfin.com/WA/Seattle/2309-NW-65th-St-98117/home/2082879
2026-09-19T19:54:21.154Z,Fremont,2026-04-17,2086022,212974361,2491576,Closed,921 N 35th St Unit B,Unit B,Seattle,WA,98103,Fremont,Townhouse,3,2004,3,2.5,2,1500,993,1.5,924999,617,,,,Michael Pearsall,Keller Williams Seattle Metro,Windermere Real Estate GH LLC,47.6498807,-122.346251,https://www.redfin.com/WA/Seattle/921-N-35th-St-98103/unit-B/home/2086022
2026-09-19T19:54:21.154Z,West Seattle,2026-04-17,21617227,212347357,2482481,Closed,5927 California Ave SW,,Seattle,WA,98136,Seaview,Townhouse,3,2008,3,3.5,3,1396,1723,1.5,724900,519,,,,Zhilmil Dhillon,"Pellego, Inc.",RE/MAX Northwest,47.5494478,-122.3875992,https://www.redfin.com/WA/Seattle/5927-California-Ave-SW-98136/home/21617227
2026-09-19T19:54:21.154Z,Fremont,2026-04-17,21883748,207241102,2429810,Closed,3635 Evanston Ave N Unit B,Unit B,Seattle,WA,98103,Fremont,Townhouse,3,2009,3,3.5,3,1330,1224,1.5,825000,620,,,,Eric Huang,COMPASS,KW Greater Seattle,47.6525961,-122.351728,https://www.redfin.com/WA/Seattle/3635-Evanston-Ave-N-98103/unit-B/home/21883748
2026-09-19T19:54:21.154Z,NW Seattle,2026-04-17,290968,213634837,2500035,Closed,12018 12th Ave NW,,Seattle,WA,98177,Broadview,Single Family,1,1953,3,1.5,1,1220,10050,1,999999,820,,,,Nancie Kosnoff,Coldwell Banker Danforth,Windermere Real Estate Co.,47.7166837,-122.3713898,https://www.redfin.com/WA/Seattle/12018-12th-Ave-NW-98177/home/290968
2026-09-19T19:54:21.154Z,Phinney Ridge,2026-04-17,301148,213652976,2501211,Closed,6517 Fremont Ave N,,Seattle,WA,98103,Green Lake,Single Family,1,1930,3,2,2,2380,3000,1.5,1411000,593,,,,Greg Lewis,Windermere Real Estate Co.,Windermere Real Estate Co.,47.6766237,-122.3502088,https://www.redfin.com/WA/Seattle/6517-Fremont-Ave-N-98103/home/301148
2026-09-19T19:54:21.154Z,Ballard (specific),2026-04-17,302306,213420038,2494259,Closed,336 NW 46th St,,Seattle,WA,98107,Ballard,Single Family,1,1949,3,2,2,1700,3880,1,1195000,703,,,,Matt Goyer,Urban Living,KW Greater Seattle,47.6623858,-122.3624787,https://www.redfin.com/WA/Seattle/336-NW-46th-St-98107/home/302306
2026-09-19T19:54:21.154Z,NE Seattle,2026-04-17,308846,213411920,2497477,Closed,5260 18th Ave NE,,Seattle,WA,98105,University District,Single Family,1,1917,5,2.5,2,3120,4320,2,1450000,465,,,,Adam Hestad,COMPASS,Windermere Real Estate Midtown,47.6681307,-122.3080265,https://www.redfin.com/WA/Seattle/5260-18th-Ave-NE-98105/home/308846
2026-09-19T19:54:21.154Z,NE Seattle,2026-04-17,318332,212210091,2480326,Closed,2604 NE 82nd St,,Seattle,WA,98115,Wedgwood,Single Family,1,1955,4,3,3,2020,9984,1,1550000,767,,,,James Dainard,"Heaton Dainard, LLC",Coldwell Banker Bain,47.6887158,-122.2995606,https://www.redfin.com/WA/Seattle/2604-NE-82nd-St-98115/home/318332
2026-09-19T19:54:21.154Z,NE Seattle,2026-04-17,320301,214636660,2516799,Closed,4520 NE Tulane Pl,,Seattle,WA,98105,Hawthorne Hills,Single Family,1,2025,5,4.5,4,4189,5967,1.5,3500000,836,,,,,RE/MAX Northwest,Redfin,47.6701222,-122.2787534,https://www.redfin.com/WA/Seattle/4520-NE-Tulane-Pl-98105/home/320301
2026-09-19T19:54:21.154Z,West Seattle,2026-04-17,329161,212337510,2481126,Closed,3915 SW Hinds St,,Seattle,WA,98116,Admiral,Single Family,1,1915,2,1,1,1240,2100,1.5,738000,595,,,,Kayla Preston,Every Door Real Estate,COMPASS,47.5729761,-122.3820823,https://www.redfin.com/WA/Seattle/3915-SW-Hinds-St-98116/home/329161
2026-09-19T19:54:21.154Z,West Seattle,2026-04-17,331308,213601967,2499171,Closed,2332 45th Ave SW,,Seattle,WA,98116,North Admiral,Single Family,1,1921,3,2,2,2110,6250,1,1241000,588,,,,Ted Bash,"Windermere RE/Capitol Hill,Inc",COMPASS,47.5820249,-122.3888853,https://www.redfin.com/WA/Seattle/2332-45th-Ave-SW-98116/home/331308
2026-09-19T19:54:21.154Z,West Seattle,2026-04-17,331538,213802546,2498719,Closed,4027 48th Ave SW,,Seattle,WA,98116,Genesee,Single Family,1,1948,1,1.5,1,1070,5280,1,800000,748,,,,Kristy Haro,WA Move Real Estate LLC,Windermere West Metro,47.5676521,-122.3937966,https://www.redfin.com/WA/Seattle/4027-48th-Ave-SW-98116/home/331538
2026-09-19T19:54:21.154Z,West Seattle,2026-04-17,474749,213378965,2497375,Closed,8719 16th Ave SW,,Seattle,WA,98106,Highland Park,Single Family,1,1928,3,2,2,1368,5120,1,719950,526,,,,Hannah Wilson-Hillard,Coldwell Banker Bain,John L Scott Westwood,47.5249625,-122.3553793,https://www.redfin.com/WA/Seattle/8719-16th-Ave-SW-98106/home/474749
2026-09-19T19:54:21.154Z,West Seattle,2026-04-17,475972,213462271,2498684,Closed,7924 13th Ave SW,,Seattle,WA,98106,Highland Park,Single Family,1,1943,3,1,1,1420,4000,1,614055,432,,,,Chad Dierickx,Windermere West Metro,COMPASS,47.5311066,-122.3514577,https://www.redfin.com/WA/Seattle/7924-13th-Ave-SW-98106/home/475972
2026-09-19T19:54:21.154Z,West Seattle,2026-04-17,475979,212950338,2490510,Closed,8628 20th Ave SW,,Seattle,WA,98106,Highland Park,Single Family,1,1941,4,2,2,1720,5217,1,829900,483,,,,Jon Hodgson,"John L. Scott, Inc","John L. Scott, Inc",47.5257091,-122.3588445,https://www.redfin.com/WA/Seattle/8628-20th-Ave-SW-98106/home/475979
2026-09-19T19:54:21.154Z,Ballard (specific),2026-04-17,494908,212315732,2480412,Closed,945 NW 62nd St,,Seattle,WA,98107,Ballard,Single Family,1,1912,2,1,1,1622,3737,1,630000,388,,,,Amy Alpeza,Windermere Real Estate/East,Keller Williams Rlty Bellevue,47.6736267,-122.3707223,https://www.redfin.com/WA/Seattle/945-NW-62nd-St-98107/home/494908
2026-09-19T19:54:21.154Z,Ballard (specific),2026-04-17,497428,212532405,2477606,Closed,865 NW 75th St,,Seattle,WA,98117,Whittier,Single Family,1,1951,2,1,1,860,2750,1,728000,847,,,,Ellen Hastings,Lake & Company,Realogics Sotheby's Int'l Rlty,47.6831415,-122.3680443,https://www.redfin.com/WA/Seattle/865-NW-75th-St-98117/home/497428
2026-09-19T19:54:21.154Z,Fremont,2026-04-17,61675328,213218805,2485466,Closed,3813 Fremont Ln N,,Seattle,WA,98103,Fremont,Townhouse,3,2015,2,2,2,1490,1260,1.5,750000,503,,,,Sara Eglian,"Windermere RE North, Inc.",Real Broker LLC,47.653064,-122.349529,https://www.redfin.com/WA/Seattle/3813-Fremont-Ln-N-98103/home/61675328
2026-09-19T19:54:21.154Z,NW Seattle,2026-04-17,99127,213395507,2496463,Closed,8553 Dayton Ave N,,Seattle,WA,98103,Greenwood,Single Family,1,1921,2,2,2,1200,5355,1,839000,699,,,,Joe Jaech,Coldwell Banker Bain,COMPASS,47.6921095,-122.3528756,https://www.redfin.com/WA/Seattle/8553-Dayton-Ave-N-98103/home/99127
2026-09-19T19:54:21.154Z,Maple Leaf,2026-04-16,107725,213409632,2497234,Closed,1712 NE 86th,,Seattle,WA,98115,Maple Leaf,Single Family,1,1937,3,2,2,1760,6380,1,800000,455,,,,,KW Greater Seattle,Redfin,47.6914003,-122.30855,https://www.redfin.com/WA/Seattle/1712-NE-86th-St-98115/home/107725
2026-09-19T19:54:21.154Z,Magnolia,2026-04-16,125522,211888155,2478509,Closed,4527 W Raye St,,Seattle,WA,98199,Magnolia,Single Family,1,1936,5,4,4,3750,7038,1.5,2096250,559,,,,Brenda Martin,"John L. Scott, Inc",ZNonMember-Office-MLS,47.6435104,-122.4155249,https://www.redfin.com/WA/Seattle/4527-W-Raye-St-98199/home/125522
2026-09-19T19:54:21.154Z,Queen Anne,2026-04-16,130129,213016270,2492345,Closed,1230 W Emerson St,,Seattle,WA,98119,Queen Anne,Townhouse,3,2017,2,2,2,1346,879,1.5,850000,632,,,,Rachel Olson,COMPASS,Real Broker LLC,47.6541563,-122.3733923,https://www.redfin.com/WA/Seattle/1230-W-Emerson-St-98119/home/130129
2026-09-19T19:54:21.154Z,Queen Anne,2026-04-16,132957,213114031,2492965,Closed,511 W McGraw St,,Seattle,WA,98119,Queen Anne,Single Family,1,1911,3,2,2,1515,2400,1,988000,652,,,,Jeri Smith,Windermere Real Estate Co.,Windermere Real Estate Midtown,47.6393988,-122.3641824,https://www.redfin.com/WA/Seattle/511-W-McGraw-St-98119/home/132957
2026-09-19T19:54:21.154Z,West Seattle,2026-04-16,152004,212761697,2488005,Closed,3708 Schmitz Ave SW,,Seattle,WA,98116,Genesee,Single Family,1,1910,5,3,3,2600,5000,2,1499999,577,,,,Francisco Dictado,KW Lake Washington So,Upside Properties,47.5707818,-122.3993228,https://www.redfin.com/WA/Seattle/3708-Schmitz-Ave-SW-98116/home/152004
2026-09-19T19:54:21.154Z,Ballard (specific),2026-04-16,162768,213860591,2505049,Closed,3407 NW 57th St,,Seattle,WA,98107,Sunset Hill,Single Family,1,2026,2,1.5,1,1037,1092,2,800000,771,120,,,Narady Chea,"RE/MAX Metro Realty, Inc.",Real Broker LLC,47.6702139,-122.4015577,https://www.redfin.com/WA/Seattle/3407-NW-57th-St-98107/home/162768
2026-09-19T19:54:21.154Z,Ballard (specific),2026-04-16,302887,212984027,2491766,Closed,822 NW 49th St Unit A,Unit A,Seattle,WA,98107,Ballard,Townhouse,3,2013,3,2,2,1360,981,1.5,720000,529,,,,Shoshana Godwin,COMPASS,AQUA Real Estate,47.6645665,-122.3672788,https://www.redfin.com/WA/Seattle/822-NW-49th-St-98107/unit-A/home/302887
2026-09-19T19:54:21.154Z,NE Seattle,2026-04-16,310389,211240072,2473075,Closed,8217 22nd Pl NE,,Seattle,WA,98115,Wedgwood,Single Family,1,2025,4,3.5,3,3560,7213,2,2582500,725,,,,,Lake & Company,Redfin,47.6889352,-122.3036767,https://www.redfin.com/WA/Seattle/8217-22nd-Pl-NE-98115/home/310389
2026-09-19T19:54:21.154Z,NE Seattle,2026-04-16,321031,213213704,2494771,Closed,7046 55th Ave NE,,Seattle,WA,98115,View Ridge,Single Family,1,1947,4,2,2,2570,5000,2,1380000,537,,,,Joshua McCartney,Lyon Creek Real Estate,"John L. Scott, Inc.",47.6807981,-122.2686957,https://www.redfin.com/WA/Seattle/7046-55th-Ave-NE-98115/home/321031
2026-09-19T19:54:21.154Z,West Seattle,2026-04-16,469087,211689785,2475129,Closed,7233 36th Ave SW,,Seattle,WA,98126,Gatewood,Single Family,1,1908,2,1,1,2060,9000,1,610000,296,,,,Aaron Calvo,Windermere West Metro,ZNonMember-Office-MLS,47.5377052,-122.3787526,https://www.redfin.com/WA/Seattle/7233-36th-Ave-SW-98126/home/469087
2026-09-19T19:54:21.154Z,West Seattle,2026-04-16,472370,212999489,2485481,Closed,9320 31st Pl SW,,Seattle,WA,98126,Westwood,Single Family,1,1951,2,1,1,700,5000,1,540000,771,,,,Rich Bianchi,Keller Williams Seattle Metro,Designed Realty,47.5193139,-122.3731543,https://www.redfin.com/WA/Seattle/9320-31st-Pl-SW-98126/home/472370
2026-09-19T19:54:21.154Z,West Seattle,2026-04-16,474400,212978136,2489500,Closed,8127 11th Ave SW,,Seattle,WA,98106,Highland Park,Single Family,1,1914,3,1,1,1070,5273,1.5,680000,636,,,,Laura Ford,"Skyline Properties, Inc.",KW Lake Washington So,47.529284,-122.349635,https://www.redfin.com/WA/Seattle/8127-11th-Ave-SW-98106/home/474400
2026-09-19T19:54:21.154Z,West Seattle,2026-04-16,476260,212941433,2483960,Closed,7940 17th Ave SW,,Seattle,WA,98106,Highland Park,Single Family,1,1943,2,1,1,810,5160,1,585000,722,,,,Lisa Wallace-Baker,Lake & Company,Windermere Real Estate Midtown,47.5306551,-122.3561268,https://www.redfin.com/WA/Seattle/7940-17th-Ave-SW-98106/home/476260
2026-09-19T19:54:21.154Z,Ballard (specific),2026-04-16,494142,212051236,2479755,Closed,827 NW 61st St,,Seattle,WA,98107,Ballard,Single Family,1,1910,2,1,1,1650,4750,1,900000,545,,,,Austin Wagner,Windermere Prof Partners,eXp Realty,47.6728936,-122.3672803,https://www.redfin.com/WA/Seattle/827-NW-61st-St-98107/home/494142
2026-09-19T19:54:21.154Z,Phinney Ridge,2026-04-16,495770,213594344,2467478,Closed,7221 4th Ave NW,,Seattle,WA,98117,Phinney Ridge,Single Family,1,1918,3,1,1,2110,3330,1,1265000,600,,,,Cherie Hasson,Windermere R E Mount Baker,Windermere Real Estate/Summit,47.6813953,-122.3617588,https://www.redfin.com/WA/Seattle/7221-4th-Ave-NW-98117/home/495770
2026-09-19T19:54:21.154Z,West Seattle,2026-04-16,50269117,212349021,2482658,Closed,4570 22nd Ave SW,,Seattle,WA,98106,Delridge,Single Family,1,2025,4,3.5,3,2007,4458,1.5,1143950,570,,,,Tom Skepetaris,Realogics Sotheby's Int'l Rlty,Coldwell Banker Bain,47.5616182,-122.3610079,https://www.redfin.com/WA/Seattle/4570-22nd-Ave-SW-98106/home/50269117
2026-09-19T19:54:21.154Z,Magnolia,2026-04-15,128007,213153002,2493188,Closed,3625 36th Ave W,,Seattle,WA,98199,Magnolia,Single Family,1,1943,2,1,1,1030,4592,1,841000,817,,,,,Windermere R.E. Shoreline,Redfin,47.6530197,-122.4039241,https://www.redfin.com/WA/Seattle/3625-36th-Ave-W-98199/home/128007
2026-09-19T19:54:21.154Z,Magnolia,2026-04-15,128240,213200948,2492000,Closed,2830 32nd Ave W,,Seattle,WA,98199,Magnolia,Single Family,1,1953,4,2,2,2440,6174,1,1650000,676,,,,Jennifer Sandmeyer,Windermere RE Magnolia,Windermere Real Estate Co.,47.6455526,-122.397984,https://www.redfin.com/WA/Seattle/2830-32nd-Ave-W-98199/home/128240
2026-09-19T19:54:21.154Z,Queen Anne,2026-04-15,129938,213191786,2494162,Closed,900 W Emerson St,,Seattle,WA,98119,Queen Anne,Single Family,1,1927,4,2,2,2290,4280,2,1185000,517,,,,Brigid Mackey,Windermere Real Estate/Summit,COMPASS,47.6523756,-122.36898,https://www.redfin.com/WA/Seattle/900-W-Emerson-St-98119/home/129938
2026-09-19T19:54:21.154Z,Queen Anne,2026-04-15,131528,211764615,2477174,Closed,210 W McGraw St,,Seattle,WA,98119,Queen Anne,Single Family,1,1908,4,3,3,2400,3600,2,1565000,652,,,,Matt Reynolds,Windermere RE Magnolia,Columbia Partners Real Estate,47.639763917,-122.3601791,https://www.redfin.com/WA/Seattle/210-W-McGraw-St-98119/home/131528
2026-09-19T19:54:21.154Z,Central Seattle,2026-04-15,149009,214157080,2509398,Closed,321 31st Ave S,,Seattle,WA,98144,Leschi,Single Family,1,1910,6,3.5,3,3110,20700,2,1815000,584,,,,Rache Boston,"John L. Scott, Inc",NWMLS-NonOffice,47.5996317,-122.2930586,https://www.redfin.com/WA/Seattle/321-31st-Ave-S-98144/home/149009
2026-09-19T19:54:21.154Z,West Seattle,2026-04-15,155299,213471784,2498818,Closed,3546 SW 99TH St,,Seattle,WA,98126,Arbor Heights,Single Family,1,1940,2,1,1,1116,5320,1,575000,515,,,,Sam Hankin,John L Scott Westwood,COMPASS,47.5148711,-122.3785453,https://www.redfin.com/WA/Seattle/3546-SW-99th-St-98126/home/155299
2026-09-19T19:54:21.154Z,West Seattle,2026-04-15,159393,212773735,2488001,Closed,4849 25th Ave SW,,Seattle,WA,98106,Delridge,Single Family,1,1947,3,2,2,1140,7200,1,619000,543,,,,Annie Wagar,Real Broker LLC,Arrivva Inc,47.5578765,-122.3646063,https://www.redfin.com/WA/Seattle/4849-25th-Ave-SW-98106/home/159393
2026-09-19T19:54:21.154Z,NW Seattle,2026-04-15,164083,213206267,2494650,Closed,8532 31st Ave NW,,Seattle,WA,98117,North Beach,Single Family,1,1940,2,2,2,1160,5565,1,1025000,884,,,,Lilly Berry,Windermere RE Greenwood,Windermere Real Estate/East,47.6915338,-122.3967276,https://www.redfin.com/WA/Seattle/8532-31st-Ave-NW-98117/home/164083
2026-09-19T19:54:21.154Z,NW Seattle,2026-04-15,182646872,212654928,2486691,Closed,8752 Dayton Ave N Unit B,Unit B,Seattle,WA,98103,Greenwood,Townhouse,3,1921,1,1,1,758,1581,1.5,490000,646,56,,,Bridget Parsons,Designed Realty,COMPASS,47.6941003,-122.3523891,https://www.redfin.com/WA/Seattle/8752-Dayton-Ave-N-98103/unit-B/home/182646872
2026-09-19T19:54:21.154Z,West Seattle,2026-04-15,188746870,212331188,2481791,Closed,5252 23rd Ave SW,,Seattle,WA,98106,Puget Ridge,Single Family,1,2025,5,4.5,4,3002,4277,1.5,1150000,383,,,,Albert Clark,Real Residential,Coldwell Banker Danforth,47.5540364,-122.3611227,https://www.redfin.com/WA/Seattle/5252-23rd-Ave-SW-98106/home/188746870
2026-09-19T19:54:21.154Z,Central Seattle,2026-04-15,199631515,213258340,2495664,Closed,1114 26th Ave Unit C,Unit C,Seattle,WA,98122,Central Area,Townhouse,3,2025,4,2.5,2,1919,1848,1.5,1025000,534,5,,,Kenny Pleasant,NextHome Prolific,Real Broker LLC,47.6120821,-122.2984756,https://www.redfin.com/WA/Seattle/1114-26th-Ave-98122/unit-C/home/199631515
